song_id,Release Date,Length,emotion,Popularity
fe43bcc6e7661d2e4bcdda8a1bf35353c0c50843ed7a54a712261fe6ed7d78a7,2003-11-13,03:18,anger,84
326f3572d93100fcc8234833ee54043142bb7507f6fec2a96a509d9e4b3621ea,1984-06-04,04:01,sadness,81
d0edc32bdd1510a614561804dd50712c4ac6098fbcea037ccdbc0aa7c6565725,1984-06-04,04:01,sadness,83
9e9dde0ea999a21fe8e2b951480c22a600121f058d17d88d075da55905665ebb,2016-11-17,03:45,joy,82
f85d684e5180e2be3aa04c920bbe8ca8d8124370e6b5c8fe84e1d47a034ad2b7,2012-12-07,03:53,joy,91
16afea6c04fb75a9621bb6b03724fee3232ef3febdfd0da71c4177778ad2046f,2012-12-07,02:58,sadness,82
0bb3c8442eb5f4ed95fb8db5a37114d6f1e6c967e4d161be96887faaa85d6995,2012-12-07,03:33,joy,90
7ae748dddf567b58429f131031e6ebe3f8735df88654c121e94cc2ce178a04d7,2010-05-11,03:40,joy,84
67c0c27a50b7d0928e7bdec0aa511a15f006c183be732c96993991c29c209051,2012-12-07,03:53,sadness,88
d384ecc45b42e569435a4d2f1cf2e0fd913bcba3221395857a1f53ff3f2f5963,2016-11-17,03:26,joy,84
0b424232d4520b40ff08ec5083d68688480ef6fcf98cf01c2185bebc66b9dc3d,2024-02-13,02:41,anger,83
f057c90b6e9b4147905803b720d4ed915122b3d33937a3a193ad669391a1413e,2024-02-13,02:41,anger,84
09bc939faeed4c1d7d7e09d01d521c0109e68dffed6edf0692c85d1588b70413,2015-10-02,03:18,anger,83
46d7200910792927ed1296197ea604297436840b7280155300208888d56cda43,2024-02-13,02:41,fear,83
ceed51c57ce1a545ada322442fa3d9f57ec6838ea06c360dbe9044a125e1bec9,2024-02-13,02:41,anger,84
066db369298eb798f51e640b38689b13989c33f5a4fa5fa7ac8e4f5352921ab3,2015-10-02,03:14,joy,81
ae8c77322384eb4979d0d5054020d13be275dcba9857b4347c66efb6a7a6a966,2024-02-13,02:41,joy,82
93167d1cbfa9011338349961096d70e5197ff43d8ab90abf63e3240b19f0c479,2023-11-10,03:33,sadness,90
d78e12f23a542f65af6e6a8fb2f0b92aba614edeabc6d29b56c34f351cc1bab6,2013-10-08,03:28,anger,81
acf1f39100fb1e9f67610a2b6a2501f79c03c28ea30efc146d52894539100824,2023-03-10,03:06,anger,83
133d8d5bb021c2490bc0c582978a767e8aff0b2b3233314e8a4ee5ef74b886a5,2024-06-07,02:13,sadness,88
205e836f55ae39bd28af351c6eebfa8eaaecc892d1202e7f6c8f96ba5895469b,2024-06-07,02:13,sadness,88
74bf37b9ebee3dda5a12c286eb41610cf3e43ed507eb84879548071434f6abf8,2016-12-02,05:26,joy,81
f279f8a08ea46b2bfe2b3ebc4a9086ab69d7f013751ed0d2022771a6419b820d,2011-11-15,05:17,anger,81
120a4db48579da6ea5d9d80716557cf2439c69f0ae044bd404a2f95d74755de1,2016-12-02,05:26,joy,81
8434ba476728f5c33c71a70a44a9e052527cc6ca6b9150eca4f10434115dc18f,2016-12-02,05:26,love,81
21978e192f5f40e51f6e4387deabf79e3ad6cafcbde5bb1f75e54019163dd591,2016-12-02,05:26,sadness,81
422269758460df06f8be07fee5a579be74e77f2341afe237dff8fafc05c158a7,2011-11-15,05:17,joy,81
30a15578ccd6be052805be53c469d02cf34a3e7d2d4b10723314fd7ea4e829f4,2023-11-10,05:06,joy,87
ef2f0d5d0f48af4195fb3a1fa66b577dddbebc81c45e5c657499cd7b2ee00b36,2019-10-04,03:04,anger,84
d0616f0b9b8e9fd0f61a2f436332b27ad3506d3a46d44f6fcfa85b5d46cb25e1,2019-10-04,03:04,love,84
14d86820231ddc2e21d85c5dbf77390d14b0e591c04efdf85a192a032becd9ce,2019-10-04,03:04,joy,84
bf51d4e3917fb1e96f244df778495136987e822e2300d2a782ebbb023b18dce5,2019-10-04,03:04,fear,85
57271ae587deea68816ca25fe738db4adc988370738c55b0f1594e650a4d2a95,2011-10-18,04:45,sadness,84
6796bf32cb2b53bf68d334637cc900ce49433fc25ec0f0bcf3c01e60eaca5a4b,2019-10-25,04:16,joy,83
d7e6b4a662f49bf456779bf70be99cdf8312c5669e739259897b644969b31f04,2015-12-04,04:23,joy,82
11773223f171116d9df12903fba91d497669cfe51c7b266d24ba173be376f246,2015-12-04,04:23,joy,82
861384133c85f6da782bf99b528ef9df6d88e3512fa213da8f8d29bf32ba6109,2000-07-10,04:26,joy,89
1358111e65fd2221313394205b0a7fe659a7c58d6d581dd381733d9eeaf5372c,2000-07-10,04:26,sadness,89
e6d4aa58fa2432e6dce9f0658bf92ed3458c88687a86d8102874418550144963,2011-10-24,04:38,sadness,83
037383e93eb456e8f816f30dfb640b633f9e6275cfd55de39dad0b0ab91ac958,2015-12-04,04:18,joy,84
ba92cd9ab5c19d67160452825c0662acdc54d85a0f27d21a45e9cc3204909213,2011-10-24,04:38,sadness,83
29bc2d372028722f891c84ebb1011c115dd969e51ddb2afaaffb9d67a67b8dcb,1969-08-03,02:21,sadness,82
f05346685dc4d761102331115f25e9bad0fd3354596b5d3870595d0a3e3811a6,1970-12-07,02:40,sadness,89
c9465ee3172ed75114dce5a19e2fae6fa4d9971cc57c006da8cf812c63ff4f58,1970-12-07,02:40,surprise,87
b47e0048a583ace780e6cf5a015d7c37018b298b344af637e75b26f44901932a,1983-10-14,04:01,sadness,82
facca2a2073d65ea05880a5baefdbc17cf9f2f5c7414b5f5592d2c46bff9ac6c,1983-10-14,03:58,sadness,84
abbdeaf7005c5ddee09afaf80933460681e7d69c92263a7f57e5ed2255abb0f0,1983-10-14,03:58,joy,84
bb3809a481182ab6fcb2ac9a3811e21bd65b09dd3a2bf82d6859aeb73d330910,1983-10-14,03:58,anger,84
114e2fac392dad5ffe7284c671b69dda418ba3e1f2876438a3c793d878881a7e,1976-08-01,02:22,sadness,84
fddc9fb679564d972203fab9ef2f9291f5b8d381153315d6cface9314df7d181,2017-04-13,04:12,joy,82
58adeb40331b28958f486535ed53a925a82d7b8046d3682ab2f8283ac6103fa9,2013-01-01,03:30,joy,83
0a77fe20f93ef22eedd441d7abf8780959a907bd77d028e7c00d32b169399102,1978-10-07,05:48,joy,81
9efc12bd78ce6dfe0083a506421837b342c500a133a467e0c505cd30f2d3bc8d,2021-06-25,02:52,joy,83
ba593be06c87141ec1e2368830d7d24e5d4ef88c650a170492fd9febfad96f2e,2021-06-25,02:52,anger,84
cb3e728a21c2d6f31e26d3cd4bf4455a1632c2bb8d02423020e72b1adfd82fa3,2023-08-04,03:51,joy,82
d0b300dab4b9f684794eda95eca16f13713ae2d9966213c3ad88409b2dce001e,1999-11-16,04:30,anger,81
c9cd242946eb76935285d21dae2a478d41446e8ed386d95698b5072f87f78bc6,2024-05-03,07:36,joy,81
354c5fa0210c5ef1911fc876952de4281c39e2ac1feaf305d449ccad4af54394,2024-05-03,07:36,joy,81
2e9cae55f3350d89bce019798e4a890dcd5a5ba989fa6d374801835077d89db4,2024-05-03,07:36,anger,81
c55bf428c9d21b811c14223a20adf902b47d4cf14ab337b752fda38c4f4d3957,2024-05-03,07:36,sadness,81
2ebcb9c30de51ea19eac22a95140d8c69a013b97aab93b4aa51b8f131f709371,2024-07-12,03:08,joy,81
9e0e80b590bdfd0c6e7e1a616c3a779ff3f7c2c50d919263b6355bf0fe97b42c,1976-12-08,06:31,joy,83
7442aedb9995b4e4fcfdfb228b1435cc29a10e7b5d90fc47b843c0a31c9cbf8b,1983-05-30,03:03,joy,86
bb58743422d5713aebc62bb0b2cb8361f2275f2801198492bbb614b3ffd73814,1983-05-30,03:03,joy,84
1f27f35ab8c801aa467dd98dfe4449a2b5291f9ed9f7cb4a8fa47323275350d5,1972-05-19,04:41,sadness,81
3ff708c2c9bb2a86465017706208fcb7508df9cfca94f7d7a0d4b432a9d804a6,2024-07-12,01:38,anger,82
48708c07633702ee960b7ed99266449b1bf972eea55485e1bf1329b9c4284d19,2024-05-31,03:47,anger,91
b7844abc30ca38921d29f0e5004b0506513064b6e1ace75e7b8c4a25fd0ac2aa,2024-05-31,03:47,joy,94
34a507babb7d0f04f9be590a185cde6fcb0ae7f2629499e23422aeb6ae85ec4d,2004-01-01,05:22,sadness,83
0fd86caa1fb770f382e9084b414b433ba4dfc195304fd2430e1f3bfb8e3da6bc,2024-05-31,03:47,anger,94
059545361acdceefbb3226325c433b187b52cfcd3088189de0c9ac0ad1eb933e,2000-05-23,04:44,sadness,86
39a824d3d2752e12a1bbfe95a04a023902e0699a8261c84437d30d672a7cfe5d,2000-05-23,06:44,sadness,83
f1cec639fb2e35b0799962d065a21cd2e3cafd61e108d9aed24e5110957fe152,2003-03-04,03:55,sadness,86
2a8574a9914b9e2f0ad4731f10d0e4bf6adfb70178d32feba9bbbf9b026bd721,2003-03-04,03:55,sadness,86
3df289e02d0459efa68b73d2dec7ce6e9aba8b823e3eb59da4bc39d6622323b4,2019-12-06,02:02,sadness,83
15d851880507d145ff8f5a6d6e8b8b4c7cb15b763e08922014f42a8b17eca105,2007-09-25,04:29,anger,81
33003c858a2143f2e396ded19b72478a081a92a13f0faa1e98e6214e031cc790,2011-05-23,03:59,anger,86
2bf178b460ddacbe4b467ee40dd34fb0bda57795caad1a8d40f981835965fbba,2011-05-23,03:59,sadness,86
f16b4f385df00e62f2c7b42cb5f0c0bc8ebfabdc12188d059cafd294d8f8c06d,2016-08-20,04:09,joy,83
5bddf3364d50cbfd02630be10078d937adfb55991126c850ffa3dc19ecbc2f49,2012-07-10,03:54,anger,83
8765607db750d5eff85ead8bfdb0147c5fb731ad87285bdf83236a62bb40e816,2012-07-10,03:20,love,83
17f122a77c15096b6c7beaf5a0198d19dfab0873e2723b559aa4b1ecf2146e0e,2016-08-20,03:04,anger,87
9f073bb9ccfeb9ca08dac116286197c60f5660477b5aa64d26b37e3854401948,2016-08-20,03:04,fear,88
640ee507f67fd369a8052509144dbe03a2abccb1a9daffb693cc2eda21c2ad83,2012-07-10,03:54,fear,83
c0608605a5624c998b27c202a042656d8a73d260f9143c2eb8e1c54304d66bd8,2012-07-10,03:54,joy,83
b12bf408038a1401205d5cc771bced214640f76e6f229c998e36a9627858966b,2016-08-20,03:04,joy,87
a45d6603827b28e6823579aceadb0437010bfcf3269e42460cd7f62840864954,2016-08-20,04:09,anger,83
15eac24c249744f2af48770eaf07394d3978069d2cd1bd783ad75a2c231eb9bc,2016-08-20,03:04,love,87
8982970d1478be394f9c3c80fd671c500387ce812f0d58e0e03bfbbaa83d2afd,2012-07-10,03:54,joy,83
9e1193111029fa7469a5f3502e5bb2dc6a216dd9d7b0b39207a03a2867e66f5c,2012-07-10,03:54,joy,83
218c641c2ebce6d6d4e0133036f2caf33e31d15bef28ced5f4e40726268aae04,2012-07-10,03:20,joy,84
2c746ca982dc429ab092fcde09df92ea4016178959fff5bbe67536fbb1c73b51,2024-03-17,04:57,joy,81
2ce1cf81859e2a459abca128e85fc1dca9d14e4aced6e2a3cb73c8917183d85e,2024-03-17,04:57,love,81
2f351ea16295fb1958739eeb5233ba2ff373ea313a6efb88728368094a71bcef,2024-03-17,04:57,joy,81
e8ca35f134352835264622f72c74907870b9cc37ec762339c02ab331c34ba0c0,2024-03-17,04:57,sadness,81
22e57d7164809054a825fc53a216aed119c7136dffb3aa48069b065ba3ba09a0,2024-03-17,04:57,sadness,81
dcdf8aafcf301da8c5d42038cbb52c30242fe6074024dc4537566f48eb25acca,2024-03-17,04:57,joy,81
3baab97e0d9db705fc2d4e02fb509630cf7d88ff51a9a97a885dd64ed0dde3e0,1998-11-09,05:00,anger,83
493fba58b8124a9580ccb55c842f56aaa3bb03b543755206e49eab26da8a4563,2020-08-07,03:58,fear,87
c7d5c6e57aa33569a912858885070ae6db5c6601e2a3a89837f97470fa4ae9af,2005-05-23,03:42,sadness,85
89c9b70361ac0a8db2105e6e39fd249ed71bc0f68c975f191a0c45801c609f36,2024-06-21,03:45,sadness,84
178b0dcb6d444f9c22d78c14aff5c40cc136499736156d3cac0afc2352558116,1994-02-01,03:01,fear,81
2932787b7f9eace585f1474a54a5702436273f7a4a93235687d1209bc2d6a730,1994-02-01,03:01,sadness,81
31cfd4a11752c3c13f1643bb10a7113ed835605ec370602965e6ac245f1c8506,1994-02-01,03:01,fear,84
8c73db1a686d35cfed9c2d79823688c9c7fc5360879886536fd31f3c4a4c8169,1994-02-01,03:01,joy,84
2d45c2409095cf1a4747211f80d95f11f2fd9bbbef6a0067b26317a36f84596e,1994-02-01,03:01,joy,81
6647043bfa501b2027dc1a6689b4858d12a3ec6b38e9883f8b37f9ddd69ebf43,1994-02-01,03:01,joy,84
a1ad33f406e35f0cbedb81779392cf5acae5dda0f35c90c4825b402922b5309e,1994-02-01,03:01,joy,81
c378125a9804b3c6a420df1527e0040f99b6fa4a30111f890fd5b26938345d17,1987-07-21,05:56,fear,88
9bb801b268d495ce42fb86df35afb51479dd9dc7349994fe699e850d2efd9d23,2019-12-13,02:54,joy,87
ae8a3c47006fd41a2b85e1ee76822de903d37060d07901000df29ab0f11ebefa,2020-02-10,02:44,sadness,87
c8275c3328c5e116359192ff9071f92bce7dc4f387677b7f340cabbd2dc0fce5,2024-03-22,04:11,joy,89
a68a9dc43381e52d102dc4d8491373debca010f207a48ec77d0b1f566da39642,2022-07-01,02:45,joy,83
a6c013d340156832b474951d863e290958a73d196d2f2f8c15126fb33bbb0e6b,2012-09-04,02:57,sadness,84
4c40e9db4abda59d8e4fad0472691247c3935045f0701da7c383dee1f1e7fe76,2022-07-01,02:45,fear,82
f9497276179d316690f7317fdbe3c93200ec621ec02ab5666db241243f41b3db,2022-07-01,02:45,anger,83
409a7e8026ee18aeda243da85014ef1f713d620930b89255afb581288d086cf1,2012-09-04,02:57,joy,85
2b5fb2ddb967a9771b46918762c8bab2421c2730332c61f2379036ec265a3d61,2012-09-04,02:57,joy,84
8c9c3942f06882ace3e6c913f5513e202c8ef01fc02ac3de3bc5c1b826bfb541,2022-07-01,02:45,sadness,83
2d27af2b27a8eda33e9fa1807efc9c247e0eabd41bf416373fa052d654a173b2,2022-07-01,02:45,joy,83
b8ca424d9f37eeb5b341a432e13abf36ebc800118efaefe6ce0c2ec6e5d246be,2022-07-01,02:45,joy,83
9ead5e09c982752a6fb5b405f2c52726e0ae72dcee11a691f7131e719f088fe8,2022-07-01,02:45,sadness,83
55f3e47f707ccda86c6a2e4052b3e20b5ceb9a42c2d9774a3e8b1011707bbaad,2022-07-01,02:45,sadness,83
9f438a91b5db493abe20215c2a395e62d6ce5551269a186e3afd27b68d2e0560,2022-07-01,02:45,anger,82
1b4c7317abf817bb2a55a3e35aa8424bf3904ad1fe706c2c7d2a5d588a64859b,2012-09-04,02:57,sadness,84
573efb928d2008dea19fc954da97f82884cd170aace2a4700a5fbdd7ae6e88e5,2022-07-01,02:45,joy,82
eda35abcc3bdf217440978770d59d8e64135488e2ff30b24e26fc496c784a2e0,2022-07-01,02:45,joy,82
1c759cc10487e6a9f2a11cf421943aef4a4fba2f7fb97d608c055a316f4413ab,2012-09-04,02:57,joy,84
737e0dd170e58cf6c2f8565a293445ca613675f403396b9b993fb713f8f01f3f,2022-07-01,02:45,sadness,82
bce8450f4bb94c091e7f0fedaf1630d7ac40cc4a8c16402188e058e997c7d74b,2011-09-27,03:55,sadness,84
4105058121f985dab85538d407eca11bc6c2b6058caff3e49399a5ffacb74e7b,2014-12-09,04:52,joy,85
0244be1e6f874b39c2493222b2bb5a1da07cd4a3fcd0f745619e6bc44c8a0a2e,2008-05-01,04:02,anger,84
e79df648d46508c63a913f19b61370a797ae034366084a7960f4623583041412,2013-08-30,04:29,love,83
cc55561999f8c8602ae4d32f1f2bc9dab99c5eb40f544d83a6e7dc84023102bf,2021-05-21,02:47,joy,81
3c5aa87255bbb16647927ace9c642fdb80aa562194af1a888d5136c2fa093f7a,2018-12-10,02:45,anger,82
6d6f0f5063a63c3bdb77d79cb73a9f9a54a171a14066d76d86d459c6293b50fe,2018-12-10,03:59,joy,82
e60fe53ec63a55e95ad81597f1a88d173b9f95ed3372f2ff4cd27b58cb906205,2018-12-10,03:59,anger,82
315ec1151aafbca1738e826133b5ae7c0d2687d7ceae0c7453e0d2058ed79ce0,2018-12-10,02:45,anger,81
5109aa43c0507f0065d7e5290f63734ce317ffc98a2775ee2c999e4793b1b844,2018-12-10,03:59,anger,82
a03954c240c8784ac7bd858925e51f0759f96883a034e092f014f3366a27dde9,2018-12-10,03:59,joy,82
7ff31428baa69ac02c467b80c7813cc670fcde305aecac03de424914b3261a21,2018-12-10,03:59,sadness,82
542fd0a3569404ef501a03dcd0a512c85dfefe7d643f35f234302e0ab4d98bd1,2018-12-10,03:59,sadness,82
4106a31d72308b52b9e8207a9dcf41c1c0cca420c901ce6d28664b7b10efe706,2018-12-10,02:45,anger,82
86842493e773e6cb0c5e3a5d9868abeea940fd83e446635b79ffc061f0ea75d9,2018-12-10,02:45,anger,82
87f4186f0ea066f4dfa33b0517ea82f21a55cc1129617e4c0b7198f67d19fa42,2015-11-13,03:53,anger,83
336d3540d7b28fc0fe9e19f20adf4bd0672c96ad9002147346dd293c7cca91be,2015-11-13,03:53,sadness,86
338b74d2881e4eff9a4475b6d687a0c64a9ff13d8ae40d1c8aec91b1bb79ee0f,2015-11-13,03:20,joy,85
e1197d78122b0fa2c831f67619e3c0d26d8a23bc092770dd91086484b44f33db,2002-11-04,04:27,sadness,82
e140c4646293f695d9fc48cd8b7c105f51e851943bc00f418321a5dc3daeb90f,2024-01-25,03:49,anger,86
120f8d2121834bfa0c3c1f89802b8ee03aa362addf3467d29b7c23b0be38bb9b,2024-01-25,03:49,joy,86
c9362d1d1c04c117d2931f782ab866e921e79dfa467c1517bcc9db704020af5d,2016-06-10,03:33,joy,84
448d5c28b9794713796cc56e433bafa1c57d1064223441798d8ab39626aeb049,2016-06-10,03:33,joy,84
824a8ac85ff323e6ed86e2aa9e184d9386b4cdcbefcb97c3e6e507e8c76127dd,1979-03-23,04:31,love,81
36eb46e0f685a12875d6d285fb64c7532cd475f47da78a0fe614152ac94bc304,1985-09-16,04:58,sadness,83
39e476824d65aa137081789b2553c8e7f0eed0cbb428b5f69a942f4139f2c85d,1985-09-16,04:58,sadness,83
f6624a0f66e883f9be921f98990bba83ab0172bc95d78d3d9856fccfa20edd07,1985-09-16,04:58,fear,83
57a39671a9dc648d12865f540e0ae13bf0befc1250379197c32dbac48456eb39,2013-01-01,03:43,joy,81
22047918b363fd0122f338f75f4c94880b153002cbf1ed4ae4f665b799e27f7c,2024-05-04,04:34,sadness,97
7cc7a2e0a4d603c7023b44526e31dad7cb4b0e294e1ab296bc79168c9f9a6e86,2015-03-16,03:39,joy,81
9d2b0249ce6370b2fca830d5b7b915165b43a50af70a7e4ffb043d42ec0e0889,2017-04-14,04:35,joy,84
9e3d3731d936642c1c6af6c33c8ec49b6a1037c2ec7b5a9c34cf78d7eec6aaf3,2017-04-14,04:35,joy,84
6e142091e9bc82877c87439a7218bae3a285016a098ad591f3200041997ee857,2024-05-04,04:34,joy,97
c685b7d74e462ed847105b75be13c42560b158a079e2416fd8ce3d5554a7108f,2017-04-14,04:35,joy,84
f715348aeee77b8b1086171d0f76f6dcf4d7967c1eac8b8f05308d844dca01bd,2017-04-14,03:33,joy,83
3b72fd7569f5d537d598b821312a48d82056a6541aae802df39b0040617ee760,2008-09-23,03:23,love,84
a0f82fbf7cb9cc23396ea350b778f2171b159af422c8c3f6cde018e626095f19,2013-01-01,03:56,fear,85
8f6a69e034f798f4583f0dc2950386a336756a42530edc12d1a6b3f422df44aa,2014-01-01,04:16,joy,83
1f396a25804c3e6cb92c91fca4a8b139e6d3ed6033a458d2261c704b23a36c71,2019-08-30,03:22,love,82
3f7430421a863bcbd700d48a617e64e7c7afcaf1050bb5c27fa06df74e52a09c,2019-08-30,05:00,love,85
82b5e023b79bc6db2bb7180b721b88612e2cd51521791d76b93129fd73e29a9c,2013-01-01,03:56,joy,85
9c5a843beba5c73fa0fff99463cf1c9b7e7762da9316420d6a548a0ffc41583f,2019-11-22,03:35,sadness,82
ddd804a3467b325804515a7c3015fe8ecbfdb0da428ae3fe81f3ff4a6421a574,2019-05-17,03:02,joy,87
6d72e3392f9114434c01972753c768fd59c395d9807d2129ffd936fec4f90c3d,2015-08-17,02:22,joy,82
1d833871e4daebc3e52210e3aaf59db651c07ec03df0ca4440fcac839172d947,2019-08-30,02:11,joy,82
dcc25834700204c2ac46aaf097af0b3e9cf4105af5f7f4af6f4a40da07a78ef0,2019-08-30,02:11,joy,83
5fbf9e6861aff43935dce5e7a2e079c3667cb26c31e4fc227ae5f5ede6d33358,2019-08-30,02:11,anger,82
809809ac52e25d8f291a61b20c8588c0dc51d4bc59dd3e3f7cf4ecc28e1965ab,2017-11-17,03:40,joy,82
3a4361ed44719b7816d6b88e5a5b168cb43ec3be5db064209aa768007c132e64,2017-11-17,03:40,sadness,82
0618a556751c7bb888e907f81e876aead6e6744d4c1a6fa3a4c17fb042611b4b,2017-11-17,03:40,anger,81
2e4cdb5f508e42f8a9f01965282da216cfbc404ec6cb2849166aedd8238bff39,2017-08-25,03:02,anger,82
1463152b9e20adf129e311bad12d908557d821c060df1dc348f420b34e651447,2017-11-17,03:40,joy,82
6a3889673380f9fc02f158b41ba00b6b810b11dce0307b0bbcad4a07941ed571,2017-08-25,03:02,joy,82
c12c0f6ba7ef93f8eff28e2fea433904f070c65ef15ce85a30da634a0502f1e8,2017-11-17,03:40,sadness,82
84c51fc827cab3434b700ef71f80271c46cd9e2f4a75ae3a825c6cd94041e973,2017-11-17,03:40,joy,82
200e33c1a5162a98b3c0f6b44b9ef3fc4e03b812f9f9e08608a5f4863eaa89f3,2017-11-17,03:40,joy,82
f38dd2ccb990746835e0560bc2704e46b080e4941dbe0f70fe1e218e8a72c6a5,2017-11-17,03:40,joy,82
db971a56888778f843fb869586ccc27785904642e662ac26e171ce0e560d4ff2,2017-11-17,03:40,joy,82
b100924a9b476da8e3afe380e10fc23c44a118c0bcb732571ca6388c3dc135a1,2017-08-25,03:02,joy,82
a272681976f207244012c74bacb8baca3f9467829af0bf653a973b7cb9aad2b0,2024-07-16,03:36,joy,87
224ae39020e8734f21132a7ad2883e411841c1414b8e21d5ce86a5815c29134c,2024-03-13,02:37,anger,83
0a22229260cd24e1607ff33e651e5cac8e1c9600decd699098859963215b7a39,2016-04-01,03:57,joy,82
800e96366721512eb76827a39e1fdc3100ea6dd0039fda99ebc53d3e096318cf,2016-04-01,03:57,joy,82
9556b6d9dada3d923dc8d10b67f5a13797bd3bbe9cdc4be9f9a9c4dee9383ecf,2016-04-01,03:57,anger,82
3d3ffb8e041e557907509863879a6a18265335fb90081e36cb460de1eb7e7598,2016-04-01,03:57,anger,82
cbde486898af442c10628743442d53e34d1a0f5ee9e2b61023ab6e4203e093e4,2016-04-01,03:57,love,82
9f1645446ae5be1014175de48308fac61d7c008a2da100a3ffdea87e905480e1,2016-04-01,03:57,joy,82
40f9daef0394aadec8c6a3e970973ac5d1458ed0bcb762d5c7871586314964e9,2016-04-01,03:57,anger,82
ad69b3501561db8fb1daa1a8a87d5e131fe67515ccab21b9feea76b463b5f286,2023-03-24,04:25,sadness,85
d43dded42aa89228d5adbc285da81edf2eed0cef1136910ee558bf401d611e4b,2019-11-08,03:06,joy,81
9bd4bfba2fe114df4bbdee1100e298bf6ba2a9c49bfae8759cdca61cf7fba98c,2017-06-02,04:00,sadness,83
cb33a6ae89bb77f24146f7625a1694d1555c04b0502045d75ce6be1fd4819081,2019-11-08,03:06,anger,81
99ead5ce8e355eaa76cf864947954c3a1d492b2efc489a96618691591b18a5d2,1974-04-15,04:43,sadness,81
bec23b4c47431e6fbd2bf71ebe65cb39ca8bda09208fbf56ca1ab5fe46207230,2014-06-25,03:44,anger,83
0f9ce82d4e0fd477aa3c16d1645c0fb7617e9d40086150f5c35379e9d47fc925,2007-12-14,03:49,joy,81
03e9c6b0faa466d83ab476cbb436c24480072f7666c36f3c2f39f3f9f461c24d,2024-02-09,03:41,joy,81
c18b4af1dc7e4e0b9dabbd3c75f9fa1e13eed883c91fa8c49fe5b16a46acada1,2024-02-09,03:41,anger,81
230aa87f5abf3b17651ed8f2a5664f60693b81bb4e23c1bfb9dce27727500079,2024-02-09,03:41,anger,81
de8d4375037417ee0e1005805fa5ac2550615c4dc85bd6bcf6bb596cd3ad5560,2024-02-09,03:41,sadness,81
a015299ddcba8b603ea796856ebc49b4bf0930036f928f55ecdddd24277694ae,2024-02-09,03:41,anger,81
569a15cd2a1b92fcda1b09d6c0bf09a0784554a8f908561651138fcaaf5c7c24,2014-09-02,03:09,joy,87
2bde3cd015a764c3d864d16228ba141c91411fda299e48490203a5e8b79e355d,2024-03-13,04:19,sadness,83
246c15db37744d848c8c11bdb56eb04a6e06376e478504e3cf4b421605321025,2017-08-11,03:00,sadness,82
0b717d7c7dd8b75bbcb30a7f5ea20d613a1b1b846bf15e55204e86e1fee1a7de,1993-10-05,04:55,sadness,83
77afb4fad8a9b8b43a93f733a656ca3c042aac293878784300447bcf8d18c317,2024-06-28,02:36,love,88
3382b33bc452e12ac18a6989ec2a93b9dfe86645f55d1c851f571447cfda71ce,1991-08-12,05:31,joy,81
e5e17ce7aeb0880519bebae1ce5eb4d099a305e77d712ebe5874160a71257a1f,2022-12-02,03:02,joy,82
326bc68c93737f5b0feac2998f0599410fb5f57d49dae7c646b50484fd4c96d2,2010-11-26,01:42,joy,83
94d982a9234f04269fae97211dcf7d5bfba5d59b58cb0d778599849f3bf03494,2013-10-04,03:51,joy,81
80e89915b9bc7b13a2bab8d03fa74d3bd320fdc2f61a30db0ea2aea4502ea881,2016-06-17,02:50,fear,82
0314d3c17f0b690065d2e8a7fa897c61423c80f61ed0ee9a8460e703a0c163d5,1985-03-12,03:46,sadness,82
e5f69afd44fc005d3b3a96ee90aad74be7c16651175222740772bdfaeec450e2,2023-03-03,02:57,sadness,85
17839ecf6eb2042acf103d51697b80f08bd7b0e87b67557ab17f36a138ddab6d,2024-06-21,02:52,joy,84
d131d150e83b70468e68e6020132bcc36ec819774cefeeb40375c586b9ab877e,2024-06-14,02:42,joy,81
e930d623dfc7b09449d0ea25dcc8733d24fc444f10f3b40740e47b71b712b4bd,2024-06-14,02:42,joy,81
7cc9938ac01380d9bee0325acac0a431dabd0792e9738a00a53ac2c03edefe6b,2024-06-14,02:42,joy,81
46625905784929046eece558aa13922737d06f83fc1c8a3dac61ebd53730dc9c,2024-06-14,02:42,anger,81
9d2d4c546e56b4225b3817b3e74101096feed2d1597c7f862a2539533fcba1a3,2004-08-30,04:19,sadness,88
1d3347dd6310f889adde76bcd582322e1d154371fde29ee116020cc994f9bd6b,2006-01-01,03:27,sadness,81
ce35bb11822154db4b9f4bec9f80fc8273bb081b075f597720b4c12f2d9059c2,2006-01-01,03:27,anger,81
d435d9bd31aad64b20c8bb0430351a9d6e28afd1894077598eee81138d4b2c3b,2001-09-11,03:43,sadness,85
409211605f2f83f4e98a6c22e8627675f2da265ffdb1ca8fb1b65f302857ab15,2010-11-22,03:20,joy,82
9a7a0173be3a92f585a648e70e9d0ac6bc622052564cbd76b58eb20eec400ed1,1991-09-26,05:01,sadness,82
d4bc6b9bbd467997957c56774eaa764db8f68f9a3cb72d03d185e32fc7a01096,2020-05-15,02:36,sadness,84
f4983f3f29607531b080e8e4aca53818ff8814b9255c7fa0dfcaf50ea4bff8ba,2022-10-14,03:02,sadness,90
5b55c07f22160fd050e65a1b2ff2e1b2eb4f431b72aee4c58431b2b45922d4a5,2021-05-21,03:35,anger,84
0192ae87b95b374ae49433242a5b60afdab2228cd1d31c30c92a7f623df3f998,2021-05-21,02:58,joy,83
